ID,DOB
121115364,10-09-2014
120930323,15-12-2014
121004028,22-10-2014
120939093,16-10-2014
120946316,17-12-2013
121062722,18-03-2014
121142931,29-12-2014
121122766,12-06-2014
121111509,20-08-2014
121162561,02-12-2014
121012689,28-07-2014
121149284,29-04-2014
121031775,18-02-2014
120930350,02-05-2013
120941428,18-12-2014
121073097,30-06-2014
121092762,19-05-2014
121032239,08-04-2013
120966605,14-06-2013
120945317,05-05-2014
120937790,17-09-2013
120989644,15-03-2013
121136252,20-11-2013
120917794,04-02-2013
121181167,24-02-2014
121181443,18-02-2014
121181121,28-08-2014
121174656,25-08-2014
120958197,20-09-2012
120958197,27-12-2012
121067059,26-02-2013
121095242,23-05-2013
120976818,31-12-2012
120977835,23-07-2013
120932465,10-12-2014
121181345,09-08-2012
121074791,11-02-2014
121019744,08-07-2014
121093315,15-05-2014
120970253,05-06-2014
121091727,18-07-2014
121095876,26-02-2014
121101823,22-10-2014
121049016,25-07-2013
120976818,21-10-2014
120932562,06-12-2013
121138973,26-03-2014
121090700,28-10-2014
121047250,15-01-2014
120933507,29-08-2013
121080828,29-07-2014
121018264,12-12-2013
121122766,24-10-2014
121026889,27-09-2013
120964037,12-10-2012
121175076,24-10-2014
121181087,06-03-2014
121181087,11-01-2013
121102644,24-04-2013
121171267,29-10-2013
121109585,30-09-2014
120949233,06-08-2013
121128001,06-08-2013
120951087,03-04-2014
120984710,08-08-2013
120966605,24-10-2012
121092762,29-01-2013
121181167,28-08-2013
121181005,26-08-2014
121128911,29-04-2014
120942793,10-10-2014
120958197,04-09-2013
121181014,13-08-2014
121062376,07-08-2014
121115373,11-09-2013
121018264,07-03-2014
120956493,04-04-2014
120930323,15-01-2013
121097561,20-11-2013
121092762,22-11-2013
121095876,23-10-2013
120993746,24-12-2013
121026889,20-12-2013
121140238,17-12-2014
121041880,17-04-2014
121021811,05-02-2013
121095242,14-02-2014
121093538,16-07-2013
121125790,09-05-2014
120955582,19-04-2013
121080828,14-05-2013
120936185,22-04-2014
121049016,03-07-2014
120969087,04-12-2013
120932562,12-09-2013
121149284,29-07-2014
121041817,02-11-2012
120984300,18-01-2013
121028244,07-06-2013
121105017,21-05-2014
121063311,06-02-2014
120919159,01-05-2014
121073578,07-11-2013
121092218,17-11-2014
121181167,21-11-2014
120964670,04-04-2013
121031212,10-01-2014
121128911,01-11-2013
121052644,02-06-2014
120989902,22-08-2013
121165112,30-10-2014
121181345,06-06-2014
121111509,28-12-2012
121032239,05-08-2014
120963902,09-08-2013
120951318,25-07-2013
120932562,04-10-2012
121162561,27-09-2013
120939440,24-12-2014
121134263,25-07-2014
120951087,24-07-2013
121102644,07-01-2014
120943907,11-12-2012
120919168,01-05-2013
120938673,02-12-2014
121115881,31-10-2014
120971662,19-11-2012
120972652,23-12-2013
120933053,18-12-2012
121013107,09-05-2013
121181176,11-12-2014
121104704,05-08-2014
120966605,12-03-2014
121065827,14-05-2014
120951087,25-06-2014
120993746,20-03-2014
121100236,07-03-2013
120938085,15-07-2013
120998331,15-04-2014
120928256,20-08-2014
120940296,24-04-2014
120973722,24-06-2014
121073578,03-02-2014
121022428,24-06-2014
120927667,30-11-2012
121052644,16-05-2013
121078163,12-04-2013
121062376,16-05-2013
121041817,21-06-2013
120971662,24-06-2014
120989644,07-08-2014
121056445,18-07-2013
121016453,09-05-2014
121105017,15-08-2013
120946316,01-10-2014
121085440,30-10-2014
120921020,09-08-2013
121032239,14-03-2013
121004732,15-01-2013
121122882,30-08-2013
121029715,09-04-2014
120931867,28-08-2012
121181005,15-04-2014
121110742,21-02-2014
120927667,22-10-2014
120931867,13-03-2013
121001897,16-11-2012
121056999,03-05-2013
201088492,22-08-2013
121121179,30-10-2014
120930323,20-03-2014
120941428,04-02-2013
121114711,24-05-2013
120965642,28-11-2014
121081248,03-05-2013
120943907,29-08-2013
121142931,03-10-2014
120973330,24-12-2014
120951087,20-08-2012
120923484,18-09-2014
120937790,22-08-2014
120950131,05-09-2014
121181087,30-05-2014
121171267,18-03-2014
120940296,04-11-2013
121042031,25-03-2014
120921020,03-06-2013
120930323,24-06-2014
120973722,06-02-2014
120966605,21-03-2013
120945317,29-09-2014
121001897,23-10-2013
121019744,03-06-2013
120927667,05-12-2013
120937790,25-06-2013
121081248,13-11-2013
121073578,25-07-2014
121016453,04-10-2013
120957982,20-02-2014
120939093,01-08-2014
121095242,15-08-2013
120976818,16-12-2013
120928256,24-09-2013
121062722,25-09-2013
121181345,08-11-2013
121181050,31-12-2014
121074791,02-08-2013
121109585,04-09-2014
121090700,31-07-2014
121038652,01-07-2013
121101823,12-03-2014
121058416,23-10-2013
121017050,15-07-2013
121049034,14-06-2013
120950131,06-11-2014
120942864,20-03-2013
121067040,06-08-2013
121028333,08-10-2014
120954477,18-12-2012
121162561,06-05-2014
121075772,17-10-2013
120919168,06-02-2013
121085663,15-05-2014
120989644,12-06-2013
120932562,27-05-2014
121136252,06-08-2014
120984300,06-11-2014
121181121,01-10-2014
120958197,07-03-2014
120949233,25-07-2012
120965642,18-10-2012
120936112,09-08-2013
120960264,18-12-2014
121004732,05-04-2013
120997136,11-09-2013
120946316,31-12-2012
120919159,25-07-2014
120932465,28-12-2012
120919168,08-04-2014
121118423,16-06-2014
121041880,26-09-2013
120970244,11-02-2014
120939440,21-02-2014
120984710,16-01-2014
121171267,31-07-2013
120955582,22-10-2014
120921538,09-04-2014
121032239,08-07-2013
121028244,04-10-2013
120951318,03-07-2014
121075772,16-07-2014
121001897,28-11-2014
120988752,03-04-2013
120974320,07-01-2014
121033746,12-03-2014
121073934,16-09-2014
120969087,14-03-2013
121181443,23-10-2014
120972652,27-03-2013
121082176,15-12-2014
121059273,19-12-2014
121003243,16-07-2012
121080828,29-04-2014
121115373,05-12-2012
120977835,03-02-2014
121093538,07-04-2014
121181050,21-10-2014
121181345,04-02-2014
121026889,14-03-2014
120951318,02-05-2013
121057015,15-09-2014
121102644,18-07-2013
120974320,18-01-2013
120987995,10-10-2013
121005740,09-06-2014
121063311,30-07-2014
121149284,09-08-2013
121031775,05-03-2014
120951087,06-10-2014
121049016,07-04-2014
120932562,20-06-2013
120991631,04-12-2013
121097561,12-12-2012
121105017,13-02-2013
121067040,07-02-2013
121056445,20-05-2013
121136252,28-08-2013
120917277,20-08-2012
121149284,13-11-2013
121057015,11-06-2013
120958197,11-06-2013
121067068,26-03-2014
120955582,11-04-2013
120932465,16-09-2013
121031212,25-07-2013
121018264,25-09-2013
120964670,10-10-2013
120930323,30-07-2012
120951318,08-04-2014
121162561,27-12-2013
120970253,06-03-2014
121134263,24-02-2014
121097561,28-10-2013
121074791,15-01-2013
121059273,22-04-2014
121063062,21-08-2013
121102644,02-12-2014
121013107,07-12-2012
121075834,12-03-2013
121181345,06-08-2013
120936185,22-11-2013
120976818,18-09-2013
121001897,09-09-2014
120971662,09-12-2013
121118423,11-09-2014
120997751,08-01-2014
121115373,28-08-2014
121181167,25-11-2013
121083335,25-01-2013
121122882,23-05-2013
121181087,13-12-2012
121052644,28-08-2014
120938085,10-03-2014
121009363,08-10-2014
120993746,08-10-2014
121095876,12-02-2013
120958197,01-08-2014
201046046,09-05-2014
120998402,12-07-2012
121056999,05-02-2013
120973795,29-10-2014
121073578,05-11-2014
121092218,23-05-2014
121012689,10-11-2014
121147008,14-01-2014
121125790,05-08-2014
121092762,31-05-2013
121181121,31-12-2014
121080828,09-08-2013
121062376,07-02-2013
121056445,09-06-2014
120933507,04-06-2013
121092218,15-11-2013
121181176,24-12-2014
121017050,29-12-2014
120956493,10-02-2014
120989902,14-11-2013
121110742,17-11-2014
121181014,23-07-2014
120931867,10-06-2013
121097561,09-08-2013
121121179,24-02-2014
120940296,29-01-2014
120928256,03-07-2014
120941428,02-05-2013
121081248,06-08-2013
121019744,12-12-2013
120916143,06-09-2013
121063311,01-12-2014
120943907,20-02-2014
120997136,06-08-2014
120955582,17-07-2013
121022428,27-01-2014
120937790,27-05-2014
120973330,30-01-2014
120951087,09-11-2012
121042031,15-04-2014
121001049,06-11-2013
121016453,08-12-2014
121062376,09-05-2014
120984300,27-11-2013
121142334,30-06-2014
121059273,21-01-2014
121176707,07-02-2013
121049034,11-04-2014
121019744,23-09-2013
120989332,12-08-2014
121001897,11-02-2013
121041817,13-09-2013
121093538,11-04-2013
120949233,08-11-2013
121181087,18-06-2013
120960718,02-10-2014
121052644,13-02-2013
121140238,13-11-2014
120965642,21-09-2012
120973722,10-04-2014
121086751,29-01-2014
121025176,13-08-2014
121128911,28-07-2014
120919168,10-01-2014
120919168,08-07-2014
120943907,04-06-2013
121028244,19-08-2014
120932562,10-09-2014
120946316,20-09-2013
120921538,09-01-2014
120986488,26-09-2014
120949233,07-11-2012
120918542,01-04-2014
120966605,04-06-2014
121105017,22-11-2013
120989644,23-01-2014
120988752,03-07-2013
120984300,08-05-2014
121041817,20-02-2013
120964670,19-09-2013
121057015,01-07-2013
121004732,05-07-2013
121176707,21-11-2012
121110421,02-05-2014
121026889,11-06-2014
121067040,06-05-2014
121181087,21-08-2014
121110421,16-10-2014
121031837,04-10-2013
121025470,29-10-2014
120987995,19-06-2013
121049285,28-12-2012
120921020,13-03-2013
120930323,18-09-2014
121181167,14-03-2013
121067040,04-02-2014
120946316,16-12-2014
120937790,26-02-2014
120942864,22-10-2012
120919168,16-10-2013
120960718,12-02-2014
120997751,25-10-2013
120958197,21-10-2014
121067068,27-06-2014
121138973,10-10-2013
120917794,09-08-2013
121181443,19-11-2013
121181121,04-12-2014
120966605,20-08-2014
120957982,05-09-2014
120986488,07-07-2014
121181167,22-08-2014
120951087,16-10-2013
121095242,25-11-2014
120932465,30-05-2014
121181050,29-12-2014
121065827,17-11-2014
121097561,17-05-2013
120970244,29-10-2014
120940296,18-12-2014
121042031,17-09-2013
121022428,02-08-2013
120934551,06-06-2013
121009363,13-06-2013
121049016,16-12-2014
121102387,16-05-2014
120954477,16-08-2012
120976818,23-07-2014
120927667,07-02-2013
120932562,28-02-2014
121016453,16-01-2014
121056445,15-10-2013
121080828,06-02-2014
121082176,20-12-2013
120960184,26-04-2013
120933507,07-02-2013
120930323,05-07-2013
121115373,11-12-2013
120939093,31-07-2014
120946316,04-10-2012
121018264,15-10-2014
121057015,20-06-2014
120926524,08-08-2014
121062376,15-11-2012
121012689,12-04-2013
121056999,07-11-2012
121171267,24-01-2014
121149284,28-10-2014
120955582,05-03-2014
120984710,24-03-2014
120941428,30-08-2013
121012689,10-07-2013
120951087,24-11-2014
120973330,29-04-2014
121032239,29-10-2014
120966428,25-09-2013
120950131,01-05-2014
121067040,07-05-2013
121181149,29-08-2014
120989644,20-09-2013
121105017,14-05-2013
121122766,09-12-2013
121095242,06-12-2012
121028333,28-07-2014
121075772,16-08-2013
121033746,08-09-2014
121181121,27-10-2014
120971662,11-02-2013
120958197,14-03-2013
120972652,28-06-2013
120997136,29-10-2014
121015579,19-11-2012
121101823,22-01-2013
120956493,04-11-2013
120977835,01-05-2014
120976818,25-03-2013
120928256,26-02-2014
120951318,17-10-2013
120932465,21-06-2013
120938085,20-06-2014
121074791,17-04-2013
120993746,19-08-2013
120927667,05-08-2014
121008854,02-07-2014
120974320,23-04-2013
120921538,05-09-2014
121095876,10-05-2013
121059273,10-07-2014
121038652,06-11-2014
121073578,13-08-2013
121052644,14-11-2013
120997136,16-08-2012
121101823,31-07-2014
121049016,09-10-2013
121058416,08-08-2013
121001897,11-06-2014
120932562,28-03-2013
121075772,14-05-2014
120930323,24-10-2012
120951318,24-09-2014
120969087,11-06-2013
121047250,17-07-2014
121181149,06-10-2014
120974320,05-07-2013
121056445,10-03-2014
121110742,22-08-2014
121128001,19-06-2013
121181167,12-12-2012
121049285,12-12-2013
121082176,11-09-2014
121025470,07-07-2014
121004732,07-01-2014
121092174,23-11-2012
121062722,03-07-2013
120946316,26-06-2013
121122882,14-01-2013
121017050,26-03-2014
121075772,27-01-2014
120989902,14-05-2014
120950131,26-08-2014
120931867,06-09-2013
120984710,17-10-2013
121121179,01-08-2014
120949233,07-02-2013
120939440,26-11-2013
120916143,24-11-2014
121102644,11-09-2014
121092218,21-08-2014
121134398,21-08-2014
120943907,24-02-2014
120973330,28-10-2013
120966605,05-12-2013
120941348,22-11-2013
121046572,01-10-2014
120919168,05-08-2014
121161394,30-06-2014
121115373,06-06-2014
121181014,23-12-2014
120965642,10-01-2013
121081248,05-02-2014
121082176,07-10-2013
121049016,12-11-2013
121019744,02-10-2014
121001897,08-05-2013
120977498,05-10-2012
120956493,09-07-2014
120942677,16-09-2014
121093538,09-01-2013
120998402,08-08-2013
120938085,15-11-2013
120930323,09-04-2013
121140229,18-06-2013
121063062,17-12-2013
120992042,20-08-2014
120974320,13-11-2012
121101823,12-04-2013
120955582,13-12-2013
121013107,28-08-2012
120977835,25-07-2014
121052644,13-02-2014
120967141,21-08-2014
121075834,20-09-2012
121025176,15-05-2014
120936185,03-06-2013
120932465,17-09-2014
121062376,13-11-2013
121017050,13-12-2013
121028244,12-11-2014
121004732,18-10-2012
120921538,04-12-2014
121059273,28-10-2013
120918542,24-06-2014
121031775,23-08-2013
121009363,26-09-2013
120946316,09-04-2014
121073934,10-02-2014
121181354,06-11-2014
121111509,03-12-2014
121009363,26-03-2014
120960718,14-05-2014
121171267,11-06-2014
120951318,09-01-2014
121181087,12-04-2013
121012689,08-01-2014
121092762,15-08-2013
120943907,06-03-2013
121062376,06-02-2014
121136252,14-02-2014
121125763,15-04-2014
121181050,26-09-2014
120934551,30-08-2013
120966605,10-09-2013
120918542,20-10-2014
120989332,12-05-2014
120956493,23-10-2014
121026889,19-06-2013
120969087,06-09-2013
121063311,22-10-2014
121147008,08-08-2013
120955582,03-04-2013
121181345,06-05-2013
121086751,25-10-2013
121101002,14-08-2014
120997751,07-04-2014
121087386,27-03-2013
121041817,08-09-2014
120919168,28-10-2014
121102644,31-01-2013
121149284,06-02-2014
121009363,24-12-2013
121068888,10-04-2013
121146410,13-12-2012
121001030,11-03-2014
121058416,24-01-2014
121181167,06-06-2013
121087386,13-06-2013
120932562,03-01-2013
120989644,19-12-2014
121062376,16-08-2013
121138973,07-01-2014
120917794,22-04-2013
121138973,27-06-2013
121165121,02-07-2014
121054170,17-07-2014
120958197,03-12-2013
121181121,25-06-2014
121057015,26-09-2013
120951087,06-02-2013
120986488,17-12-2014
121104704,05-02-2014
120932465,07-03-2014
121032239,04-11-2013
121176707,14-03-2014
120969087,09-06-2014
120997136,11-12-2013
121181087,12-09-2013
121063311,03-10-2013
120928256,18-12-2013
121075834,13-12-2012
120955582,02-06-2014
120981811,01-08-2012
121047250,11-04-2014
120976818,29-04-2014
120927667,03-06-2013
120937790,05-11-2014
121073934,12-05-2014
121054170,16-10-2014
121041817,09-08-2012
120974320,14-08-2014
120988752,05-10-2012
120972652,26-09-2013
121115373,10-03-2014
121015579,20-02-2013
121085663,04-03-2014
120939093,05-06-2014
121122882,15-12-2014
120928256,05-06-2014
121080828,12-11-2013
121057015,24-03-2014
121110421,25-07-2014
120956493,16-05-2013
121125790,04-12-2014
121181345,07-11-2012
121065827,12-02-2014
121093538,16-10-2013
121181087,11-12-2013
121095876,26-07-2013
121092352,16-10-2014
121008854,09-10-2014
121049285,14-06-2013
121022589,28-11-2014
121052644,14-11-2012
120974320,17-08-2012
120951087,09-01-2014
121128010,14-07-2014
121101823,18-07-2013
121038652,07-08-2014
120950131,21-05-2014
120919168,13-11-2012
121140229,06-12-2012
121128911,30-01-2014
121049016,02-01-2014
120942793,17-07-2014
120932562,28-11-2014
120958197,16-10-2014
120930323,19-09-2013
120997136,12-03-2014
120933507,30-07-2012
120932465,25-03-2013
120964037,04-02-2013
121018264,17-07-2014
121056999,04-10-2012
121059273,26-09-2014
121181149,15-05-2014
120986077,18-09-2014
120940296,01-10-2014
120941428,01-10-2014
121001897,18-03-2014
121122766,13-09-2013
121047250,29-10-2014
121095242,19-11-2013
121181167,27-05-2014
121080828,28-10-2014
120971662,19-08-2013
121082176,18-06-2014
121174656,13-11-2014
121016453,08-07-2013
121004028,23-07-2014
121095242,04-03-2013
120977835,07-11-2013
121122882,26-11-2013
121122766,18-03-2014
120976818,21-06-2013
120926560,31-10-2014
121074791,07-11-2013
121176501,15-08-2013
121019879,29-04-2014
120949233,09-05-2013
121056999,31-07-2013
120993746,21-05-2013
120951087,01-05-2013
121093538,10-01-2014
121052644,19-08-2013
121049016,29-09-2014
120943907,22-11-2013
120919168,24-07-2013
121110742,19-05-2014
121181014,02-10-2014
121105017,16-09-2014
120959169,24-10-2014
121028244,05-07-2013
120919159,21-10-2014
121073578,16-04-2013
120964670,27-06-2013
121092218,12-02-2014
121029715,29-08-2014
121128911,27-10-2014
120956493,31-07-2014
121012689,15-10-2013
120984710,26-04-2013
120950131,29-07-2014
120938085,18-04-2013
120951318,18-12-2014
120928951,28-08-2013
120940296,22-07-2014
120941428,09-11-2012
120916143,25-08-2014
121041880,21-05-2014
121021811,25-10-2012
120931867,03-11-2014
121102644,10-04-2014
121095242,16-05-2014
121134398,22-05-2014
120973330,02-10-2014
120945317,31-01-2014
120955582,23-04-2013
121022428,17-09-2014
120936185,29-08-2013
120966605,31-07-2012
121101002,23-05-2014
121161394,08-10-2014
121115373,13-09-2013
121016453,08-09-2014
121001897,31-07-2013
121049285,21-03-2013
120976818,04-10-2012
121062722,26-12-2013
121004732,24-03-2014
121019744,26-03-2014
120946316,03-07-2014
121181345,04-09-2014
121047250,15-10-2013
120961904,14-01-2014
121026889,15-05-2013
121012689,07-04-2014
120969087,19-03-2014
121092762,20-02-2014
121073578,01-05-2014
120965642,10-04-2013
121146410,14-03-2013
120989644,12-12-2012
121105017,20-02-2014
120997751,09-06-2014
121102644,11-10-2013
121136252,13-05-2014
121025176,26-11-2014
120931867,30-11-2012
120937790,09-12-2013
121169421,28-01-2013
121056445,10-01-2014
120921538,10-10-2013
121057015,20-12-2013
120946316,27-03-2013
121004732,09-10-2013
120966605,05-11-2014
121031775,20-11-2013
121138973,17-11-2014
121111509,13-09-2012
121067040,08-11-2013
120956493,08-08-2013
120989902,12-02-2014
120927667,18-03-2014
120930323,20-12-2013
121097561,04-03-2013
120942677,21-05-2014
120939440,03-10-2014
121174255,08-08-2014
120951087,16-09-2014
121022428,23-10-2013
120955582,09-10-2013
120926560,19-12-2014
121057015,15-12-2014
121181345,08-02-2013
121080383,20-06-2013
121017050,28-12-2012
120984300,03-07-2013
121013107,28-02-2013
120972652,03-12-2012
121063311,07-05-2014
121081248,06-05-2014
121122882,22-04-2014
120972652,07-04-2014
121062722,07-07-2014
120955582,22-07-2014
121009363,24-06-2014
120928256,28-06-2013
121329669,04-12-2014
121327386,26-11-2013
121324771,29-05-2014
121183771,27-01-2014
121235145,17-09-2014
121183682,08-01-2014
121183192,12-09-2014
121181443,09-05-2014
121324995,23-07-2014
121329785,07-03-2014
121182674,13-11-2013
121324012,09-05-2014
121328474,05-09-2014
121182237,13-09-2013
121324156,14-04-2014
121323978,19-11-2014
121326546,10-04-2014
121183192,21-08-2014
121327732,01-12-2014
121182950,11-09-2013
121324094,02-04-2014
121181746,23-12-2014
121326038,31-01-2014
121324771,25-07-2013
121325752,26-11-2013
121185305,31-12-2014
121326298,04-12-2014
121182371,24-12-2012
121327386,29-09-2014
121182674,29-04-2014
121324012,09-04-2013
121324450,27-05-2014
121181657,01-12-2014
121326537,09-12-2013
121329455,01-07-2014
121329393,14-05-2014
121326305,28-10-2014
121327288,27-10-2014
121183511,08-11-2013
121324110,01-10-2014
121325752,15-08-2014
121182273,26-06-2014
121183771,31-10-2013
121326065,29-08-2014
121327260,23-12-2014
121182371,10-09-2013
121326528,31-03-2014
121181522,06-11-2014
121326546,03-10-2014
121183557,14-06-2013
121182987,12-06-2014
121326305,31-07-2014
121326582,15-04-2014
121329669,30-09-2013
121326467,28-03-2014
121324094,08-01-2014
121183511,06-02-2014
121183076,07-01-2014
121324655,28-11-2014
121183771,29-04-2014
121181844,14-06-2013
121325280,07-11-2014
121324771,25-08-2014
121326528,06-09-2013
121184752,20-08-2014
121182237,25-02-2014
121181443,11-08-2014
121329936,05-08-2014
121329936,09-05-2014
121182950,18-06-2014
121328045,08-09-2014
121329464,01-07-2014
121182996,16-01-2014
121183192,11-09-2014
121181808,02-12-2014
121182237,04-06-2014
121181844,09-09-2014
121182950,19-06-2013
121326038,27-02-2014
121324156,27-01-2014
121324110,03-04-2014
121324771,07-06-2013
121183682,18-03-2014
121324094,01-07-2014
121326298,13-03-2014
121324450,17-07-2013
121183771,24-07-2014
121327386,04-06-2013
121329669,03-04-2014
121181522,27-02-2014
121182870,24-01-2014
121184093,07-11-2014
121324995,29-04-2014
121324450,05-09-2014
121326537,07-07-2014
121235145,05-12-2013
121183557,04-03-2013
121182987,22-01-2013
121326546,08-07-2014
121326305,14-02-2014
121325538,22-09-2014
121327732,24-12-2014
121182371,12-06-2013
121326467,29-08-2014
121324450,20-12-2013
121324156,02-10-2013
121181504,21-08-2014
121324012,13-08-2014
121181746,10-11-2014
121182567,05-03-2014
121183557,11-06-2014
121326305,09-05-2014
121182273,10-11-2014
121182987,25-02-2013
121183726,21-10-2014
121327260,22-10-2014
121185868,29-08-2014
121329393,11-04-2014
121324094,30-12-2014
121323763,06-10-2014
121182031,23-09-2014
121325752,22-05-2014
121324575,01-05-2013
121182674,05-02-2014
121182273,01-08-2014
121324012,18-07-2013
121327153,19-09-2014
121330354,22-04-2014
121182273,07-07-2014
121183076,24-12-2014
121182950,24-03-2014
121329936,30-01-2014
121328045,13-06-2014
121324110,16-12-2013
121329669,16-07-2013
121324771,27-02-2014
121324520,16-07-2014
121324316,04-09-2014
121181586,07-04-2014
121181639,01-10-2014
121181657,04-09-2014
121328474,04-12-2014
121181522,16-10-2013
121326467,09-06-2014
121184388,08-09-2014
121181522,23-05-2014
121181657,05-06-2014
121235145,16-12-2014
121324450,28-11-2014
121329543,21-08-2013
121327732,17-04-2014
121324450,26-09-2013
121182950,06-01-2014
121327153,10-09-2014
121327386,29-08-2013
121181746,17-11-2014
121326467,20-10-2014
121326065,26-11-2014
121324110,07-07-2014
121183682,24-03-2014
121183076,24-11-2014
121326298,18-06-2014
121183771,16-09-2014
220014918,10-09-2013
121182674,21-11-2014
121182237,25-10-2013
121181844,21-11-2012
121182996,21-10-2013
121183192,15-12-2014
121185127,14-11-2014
121324450,19-04-2013
121182950,09-09-2014
121326528,03-10-2013
121329669,09-09-2014
121327279,19-11-2014
121183771,01-08-2013
121183557,20-12-2013
121324771,23-10-2013
121183076,27-05-2014
121182371,21-03-2013
121182870,13-02-2014
121324995,16-10-2014
121326528,26-09-2014
121182273,21-08-2014
121328474,24-10-2014
121324101,13-11-2014
121324156,13-11-2014
121329393,17-12-2014
121182987,22-11-2013
121324012,17-10-2013
121182987,07-06-2013
121326332,15-07-2014
121324316,28-11-2014
121183076,22-08-2014
121181817,04-04-2014
121329936,15-12-2014
121181639,21-11-2014
121328045,05-12-2014
121184921,04-09-2014
121329669,16-12-2013
121330354,03-12-2013
121324771,22-01-2014
121325486,27-10-2014
121185868,15-12-2014
121325949,21-07-2014
121324511,17-01-2014
121324012,22-01-2014
121181522,12-11-2013
121326546,30-01-2014
121182031,25-06-2014
121183557,20-03-2014
121327732,31-10-2014
220011252,21-07-2014
121182950,09-10-2013
121325752,20-02-2014
121182273,01-07-2014
121330372,31-12-2014
121181586,12-11-2014
121326305,14-11-2013
121183682,10-07-2014
121327732,15-07-2014
121182371,25-10-2013
121326298,05-09-2013
121327386,20-06-2014
121327153,15-12-2014
121327386,16-12-2014
121182674,25-08-2014
121326467,10-01-2014
121185047,19-09-2014
121181657,02-05-2014
121235145,20-06-2014
121182996,06-06-2013
121329446,01-07-2014
121329785,12-11-2013
121182950,28-11-2014
121324450,27-02-2014
121182077,12-08-2014
121235145,14-03-2014
121329393,18-09-2014
220011252,25-09-2013
121327288,06-11-2014
121181746,15-12-2014
121182237,12-11-2013
121182674,21-08-2013
220014918,30-12-2013
121181522,20-08-2014
121323978,29-08-2014
121183076,18-10-2013
121183192,16-05-2014
121182950,15-09-2014
121326038,11-10-2013
121183771,04-12-2014
121326038,15-07-2013
121181844,31-08-2012
121324101,22-08-2014
121181639,15-07-2014
121328474,21-10-2014
121326528,30-06-2014
121181522,19-09-2013
121184388,15-12-2014
121183557,06-09-2013
121183076,24-04-2014
121182273,06-06-2014
121329936,30-10-2013
121324110,22-12-2014
121324156,29-10-2014
121324771,13-11-2014
121182031,19-12-2014
121326298,04-12-2013
121325752,31-10-2014
121324655,28-08-2014
121327732,17-01-2014
121327732,30-09-2014
121326528,02-01-2014
121326298,10-09-2014
121182950,29-05-2013
121324012,04-02-2014
121327386,25-02-2014
121326546,19-12-2014
121329106,04-12-2014
121182987,26-02-2014
121183511,25-08-2014
121183682,07-08-2014
121181844,25-02-2013
121325280,12-08-2014
121325486,01-08-2014
121185047,18-12-2014
121324156,25-09-2014
121182996,18-07-2013
121324021,04-08-2014
121468768,21-01-2014
121562987,07-11-2014
121498931,24-04-2014
121421112,03-03-2014
121497629,08-08-2014
121444632,09-10-2014
121618767,26-09-2014
121350750,14-10-2014
121694345,02-10-2014
121421112,01-12-2014
121468768,19-05-2014
121560364,20-10-2014
121334877,06-06-2014
121330826,04-12-2014
121402972,30-12-2013
121617232,06-10-2014
121352240,27-01-2014
121537710,30-12-2014
121538069,20-02-2014
121395864,02-07-2013
121532252,29-12-2014
121410561,24-07-2014
121444632,23-01-2014
121551114,25-02-2014
121339765,18-12-2012
121612923,21-10-2014
121641820,10-09-2014
121622397,11-03-2014
121468189,10-11-2014
121332833,08-12-2014
121359494,04-12-2013
121423290,12-07-2013
121680038,07-03-2014
121415165,22-04-2014
121504586,17-10-2014
121532298,25-02-2014
121602694,15-08-2014
121686185,26-03-2014
121716303,27-11-2013
121591125,31-01-2014
121666465,01-08-2014
121705565,25-11-2014
121453373,19-12-2014
121390672,09-10-2013
121470899,15-11-2013
121349647,22-05-2014
121540038,21-02-2014
121361114,30-12-2013
121537541,16-12-2014
121468848,04-02-2014
121544374,08-05-2013
121520899,29-08-2014
121440235,31-07-2014
121460114,06-03-2014
121480708,21-10-2014
121342528,08-10-2014
121543099,11-12-2014
121643604,24-06-2014
121551114,25-11-2013
121409573,29-01-2014
121716303,21-05-2014
121591447,11-04-2014
121358477,24-10-2014
121411613,17-11-2014
121562987,07-03-2014
121420060,11-04-2014
121460114,25-01-2013
121476303,20-06-2014
121352883,19-08-2014
121521406,31-07-2014
121459279,28-03-2013
121469534,11-10-2013
121466047,10-07-2013
121562987,28-10-2013
121686185,17-11-2014
121468189,26-11-2013
121570709,21-03-2014
121340290,16-10-2014
121347211,27-10-2014
121622397,16-10-2014
121609893,03-03-2014
121344562,25-04-2014
121571557,06-01-2014
121337721,30-09-2013
121588969,16-10-2014
121390672,07-01-2014
121472959,11-03-2014
121450447,09-12-2013
121598039,10-01-2014
121375984,21-04-2014
121359421,20-06-2013
121420658,19-09-2014
121333538,29-08-2014
121530682,18-09-2014
121477614,07-11-2013
121497629,26-08-2013
121350750,27-10-2014
121678675,13-02-2014
121352883,25-11-2013
121537355,10-02-2014
121459279,23-10-2014
121469534,19-12-2014
121532298,18-10-2013
121359760,23-10-2013
121574180,23-10-2013
121331530,13-03-2014
121479783,18-07-2013
121643604,25-03-2014
121446925,17-11-2014
121580191,03-03-2014
121423290,18-09-2014
121361150,26-09-2013
121537710,05-09-2014
121330826,09-06-2014
121682982,25-09-2013
121544374,07-11-2013
121337721,22-08-2014
121394892,02-07-2013
121397309,31-05-2013
121344562,21-10-2013
121682982,24-12-2013
121334877,11-03-2014
121471095,09-05-2013
121331530,16-10-2014
121359494,01-05-2013
121371648,31-10-2014
121397309,24-03-2014
121450447,22-04-2014
121473547,11-10-2013
